typing_speed,backspace_key_press_freq,max_text,touch_count,shake_count,arousal
2.0000,0,12,12,35,0
2.0000,2,12,14,57,0
1.6667,0,12,12,65,0
2.0000,0,13,13,67,0
2.0000,0,13,13,50,0
1.6667,0,15,15,34,0
1.6667,5,7,12,16,0
1.6667,0,11,11,34,0
1.6667,0,13,13,12,0
2.0000,0,13,13,6,0
1.6667,0,8,8,4,0
1.6667,0,5,5,12,0
1.6667,0,14,14,43,0
2.0000,0,14,14,57,0
2.3333,0,11,11,51,0
2.0000,0,13,13,54,0
2.0000,7,5,12,56,0
2.0000,4,8,12,29,0
2.3333,0,13,13,36,0
2.0000,0,14,14,55,0
2.0000,0,14,14,38,0
2.6667,5,5,10,63,0
2.0000,1,9,10,33,0
2.0000,0,15,15,9,0
2.3333,0,10,10,13,0
-26.0000,0,6,6,56,0
2.0000,0,14,14,82,0
2.6667,0,11,11,65,0
2.0000,0,12,12,58,0
2.3333,0,14,14,45,0
1.6667,0,9,9,44,0
2.0000,3,11,14,59,0
2.0000,2,11,13,39,0
1.6667,0,16,16,38,0
2.3333,5,9,14,20,0
2.0000,0,10,10,41,0
2.0000,0,13,13,13,0
2.3333,0,13,13,14,0
2.3333,0,14,14,36,0
1.6667,0,14,14,54,0
2.0000,0,11,11,57,0
1.6667,6,4,10,51,0
2.0000,0,10,10,74,0
1.6667,0,12,12,75,0
1.6667,0,14,14,61,0
1.6667,3,6,9,62,0
2.0000,0,4,4,69,0
2.0000,1,10,11,54,0
1.6667,0,11,11,38,0
2.0000,0,16,16,61,0
1.3333,0,14,14,13,0
2.0000,0,14,14,10,0
2.0000,1,10,11,59,0
2.0000,0,13,13,79,0
1.6667,6,9,15,59,0
2.0000,0,13,13,60,0
2.0000,0,13,13,33,0
1.6667,0,10,10,61,0
2.0000,0,11,11,51,0
2.0000,0,14,14,60,0
1.6667,0,15,15,38,0
2.0000,0,15,15,73,0
2.0000,5,6,11,24,0
1.3333,3,5,8,33,0
2.0000,0,9,9,18,0
2.3333,3,10,13,49,0
2.0000,6,2,8,47,0
2.3333,0,13,13,73,0
2.0000,0,15,15,78,0
2.3333,0,13,13,67,0
2.3333,0,13,13,79,0
2.0000,0,12,12,62,0
2.0000,4,6,10,75,0
2.3333,0,12,12,68,0
2.0000,0,12,12,43,0
2.3333,0,15,15,36,0
2.0000,0,13,13,46,0
2.0000,0,15,15,51,0
1.3333,0,14,14,45,0
1.6667,0,16,16,47,0
2.3333,8,4,12,71,0
1.6667,0,15,15,55,0
1.6667,0,13,13,53,0
0.6667,0,15,15,48,0
2.0000,0,12,12,43,0
2.0000,0,13,13,55,0
2.3333,0,13,13,50,0
2.0000,0,13,13,74,0
0.3333,0,14,14,68,0
2.0000,0,14,14,60,0
2.0000,0,12,12,46,0
2.0000,0,14,14,16,0
1.6667,0,10,10,62,0
2.0000,0,15,15,56,0
2.0000,9,7,16,38,0
2.0000,1,6,7,47,0
2.0000,0,11,11,34,0
2.0000,0,11,11,55,0
2.3333,0,13,13,50,0
2.0000,0,14,14,37,0
2.0000,0,10,10,70,0
2.3333,0,12,12,69,0
2.3333,4,7,11,54,0
2.0000,0,8,8,42,0
1.6667,0,12,12,55,0
2.0000,0,10,10,46,0
2.0000,0,13,13,49,0
2.0000,0,13,13,55,0
2.0000,0,14,14,56,0
2.0000,4,8,12,55,0
2.0000,0,12,12,56,0
2.3333,0,13,13,40,0
1.6667,0,12,12,63,0
2.0000,0,10,10,44,0
0.3333,0,10,10,57,0
2.3333,0,14,14,73,0
2.0000,0,13,13,25,0
2.0000,4,10,14,59,0
1.3333,0,9,9,33,0
1.6667,0,6,6,65,0
2.0000,0,14,14,63,0
2.0000,0,15,15,64,0
2.0000,0,15,15,72,0
2.0000,0,16,16,60,0
2.0000,0,12,12,36,0
2.0000,5,3,8,38,0
2.0000,0,11,11,54,0
0.3333,0,9,9,52,0
1.3333,0,13,13,58,0
2.0000,0,13,13,61,0
2.6667,0,16,16,38,0
2.0000,0,14,14,58,0
1.6667,0,7,7,62,0
2.0000,0,5,5,51,0
1.6667,0,9,9,76,0
2.0000,1,13,14,95,0
1.6667,7,4,11,44,0
2.0000,0,16,16,68,0
1.6667,0,14,14,56,0
2.0000,0,14,14,61,0
2.3333,0,11,11,47,0
2.0000,0,9,9,39,0
0.6667,0,10,10,45,0
1.6667,0,12,12,75,0
2.0000,0,15,15,61,0
1.6667,0,9,9,57,0
2.3333,1,4,5,60,0
2.3333,0,6,6,47,0
2.3333,0,6,6,65,0
2.3333,0,11,11,48,0
2.3333,0,15,15,42,0
2.3333,0,14,14,34,0
2.0000,0,14,14,25,0
2.3333,0,13,13,47,0
2.6667,0,11,11,42,0
2.0000,0,11,11,23,0
2.0000,3,11,14,73,0
1.6667,0,13,13,27,0
4.0000,0,3,3,7,1
4.0000,0,6,6,2,1
4.3333,0,7,7,11,1
4.6667,0,5,5,71,1
4.6667,0,5,5,48,1
4.3333,0,4,4,62,1
4.6667,1,9,10,69,1
4.3333,0,11,11,80,1
4.3333,0,13,13,52,1
3.6667,0,13,13,55,1
4.6667,0,14,14,69,1
4.3333,0,14,14,39,1
4.3333,0,13,13,65,1
4.0000,0,6,6,11,1
4.6667,0,5,5,3,1
4.6667,0,6,6,0,1
4.3333,0,5,5,9,1
4.3333,0,6,6,79,1
4.0000,0,6,6,49,1
4.3333,0,6,6,69,1
3.6667,0,9,9,58,1
4.6667,0,13,13,76,1
4.3333,0,14,14,52,1
5.0000,0,14,14,48,1
4.3333,0,12,12,62,1
4.6667,0,14,14,31,1
3.0000,0,8,8,18,1
4.6667,0,5,5,4,1
5.0000,0,6,6,1,1
4.0000,0,5,5,8,1
5.0000,0,6,6,5,1
4.3333,0,7,7,65,1
5.0000,0,6,6,71,1
5.0000,0,6,6,78,1
4.0000,0,8,8,49,1
4.3333,0,13,13,70,1
4.6667,0,15,15,53,1
4.3333,0,12,12,57,1
4.3333,0,15,15,60,1
4.3333,0,12,12,20,1
4.6667,0,6,6,5,1
4.6667,0,6,6,7,1
4.3333,0,6,6,2,1
4.3333,0,4,4,8,1
4.6667,0,6,6,2,1
4.3333,0,7,7,58,1
4.3333,0,6,6,53,1
4.6667,0,6,6,69,1
4.0000,0,8,8,73,1
4.3333,0,13,13,39,1
4.0000,0,15,15,63,1
4.6667,0,13,13,58,1
3.6667,0,14,14,27,1
5.6667,0,6,6,8,1
3.3333,0,6,6,8,1
3.6667,0,6,6,17,1
3.6667,0,6,6,2,1
4.6667,0,7,7,2,1
3.6667,0,5,5,45,1
5.0000,0,7,7,35,1
4.6667,0,5,5,39,1
4.3333,0,5,5,35,1
5.3333,0,14,14,43,1
4.3333,1,8,9,32,1
1.0000,0,8,8,38,1
4.0000,0,11,11,37,1
3.6667,1,8,9,11,1
4.3333,0,5,5,3,1
5.0000,0,6,6,1,1
4.3333,0,5,5,12,1
4.3333,0,6,6,3,1
4.3333,0,5,5,1,1
4.3333,0,6,6,2,1
4.3333,0,5,5,52,1
4.0000,0,6,6,69,1
5.0000,0,4,4,74,1
4.6667,0,6,6,66,1
4.6667,0,13,13,70,1
4.6667,0,15,15,74,1
3.6667,0,10,10,45,1
4.6667,0,7,7,10,1
5.3333,0,6,6,17,1
5.0000,0,7,7,9,1
5.0000,0,6,6,5,1
4.0000,0,6,6,13,1
4.6667,0,7,7,7,1
4.6667,0,7,7,41,1
4.6667,0,8,8,55,1
5.0000,0,6,6,73,1
4.6667,0,7,7,97,1
4.0000,0,7,7,75,1
5.0000,0,14,14,69,1
4.3333,0,17,17,56,1
3.3333,0,6,6,13,1
2.6667,0,6,6,10,1
4.6667,0,4,4,12,1
2.0000,0,7,7,12,1
4.6667,0,6,6,7,1
4.6667,0,6,6,1,1
0.6667,0,6,6,8,1
4.3333,0,6,6,7,1
4.0000,0,6,6,82,1
4.6667,0,6,6,72,1
3.0000,0,5,5,78,1
3.3333,0,8,8,85,1
4.6667,0,9,9,76,1
3.6667,1,9,10,38,1
2.0000,0,4,4,11,1
4.6667,0,5,5,11,1
4.6667,0,6,6,5,1
2.3333,0,6,6,12,1
4.6667,0,5,5,10,1
1.6667,0,5,5,10,1
3.3333,0,6,6,13,1
4.6667,0,6,6,2,1
4.0000,0,5,5,70,1
4.0000,0,5,5,72,1
3.6667,0,6,6,91,1
0.3333,0,8,8,81,1
0.3333,0,12,12,57,1
4.6667,0,7,7,12,1
1.0000,0,6,6,16,1
4.0000,0,6,6,37,1
3.0000,0,7,7,20,1
4.6667,0,7,7,51,1
3.6667,0,6,6,5,1
4.6667,0,7,7,2,1
4.0000,0,6,6,18,1
4.0000,0,3,3,14,1
3.3333,0,3,3,77,1
1.3333,0,3,3,81,1
5.3333,0,3,3,75,1
3.3333,0,3,3,84,1
3.6667,0,7,7,20,1
0.6667,0,6,6,4,1
4.6667,0,6,6,8,1
4.3333,0,5,5,8,1
4.3333,0,6,6,5,1
3.3333,0,6,6,3,1
0.0000,0,6,6,4,1
3.0000,0,6,6,9,1
4.6667,0,7,7,12,1
4.3333,0,6,6,30,1
1.0000,0,7,7,72,1
1.0000,0,6,6,67,1
3.6667,0,7,7,70,1
2.3333,0,6,6,39,1
5.3333,0,5,5,2,1
0.3333,0,6,6,6,1
4.0000,0,5,5,15,1
4.6667,0,5,5,12,1
0.3333,0,5,5,14,1
5.0000,0,6,6,23,1
3.0000,0,6,6,18,1
3.6667,0,6,6,14,1
4.6667,1,4,5,14,1
5.0000,0,6,6,20,1
5.0000,0,6,6,81,1
0.6667,0,6,6,104,1
2.0000,0,7,7,59,1
5.3333,0,5,5,6,1
2.6667,0,5,5,11,1
-0.6667,0,6,6,13,1
3.3333,0,6,6,7,1
5.0000,0,6,6,27,1
4.3333,0,6,6,16,1
4.0000,0,5,5,40,1
4.3333,0,6,6,6,1
1.3333,0,6,6,13,1
3.3333,0,5,5,14,1
3.6667,1,5,6,4,1
5.3333,0,6,6,90,1
4.3333,0,6,6,85,1
3.6667,0,7,7,9,1
4.0000,0,6,6,18,1
0.3333,0,7,7,17,1
4.3333,0,6,6,17,1
4.6667,0,7,7,17,1
5.0000,0,6,6,13,1
4.0000,0,6,6,24,1
4.3333,0,7,7,2,1
4.3333,0,7,7,20,1
4.0000,0,7,7,16,1
5.0000,0,6,6,4,1
4.3333,0,5,5,8,1
4.3333,0,5,5,72,1
3.6667,2,5,7,43,1
4.3333,0,6,6,7,1
2.0000,0,5,5,5,1
0.0000,0,4,4,9,1
3.0000,2,4,6,2,1
3.6667,0,6,6,4,1
4.0000,0,5,5,5,1
4.6667,0,7,7,4,1
3.6667,0,6,6,6,1
4.0000,0,5,5,21,1
1.3333,2,4,6,6,1
2.3333,0,6,6,12,1
4.0000,0,6,6,8,1
4.3333,0,8,8,46,1
3.6667,0,8,8,23,1
5.0000,0,6,6,10,1
4.0000,0,6,6,3,1
1.6667,0,6,6,10,1
4.0000,0,6,6,14,1
4.0000,0,6,6,13,1
4.6667,0,7,7,17,1
3.0000,0,6,6,10,1
3.6667,0,6,6,21,1
4.3333,0,7,7,10,1
4.3333,0,6,6,17,1
3.6667,0,7,7,16,1
1.6667,0,6,6,30,1
4.0000,0,12,12,3,1
4.6667,0,5,5,14,1
5.0000,0,7,7,12,1
5.3333,0,5,5,9,1
4.3333,0,6,6,7,1
-1.0000,0,7,7,10,1
4.3333,0,6,6,1,1
4.0000,0,6,6,3,1
4.0000,0,6,6,3,1
5.0000,2,4,6,14,1
5.0000,1,5,6,6,1
4.3333,0,7,7,13,1
4.0000,0,6,6,10,1
0.3333,0,9,9,3,1
2.6667,0,12,12,13,1
1.0000,0,6,6,10,1
4.6667,0,6,6,13,1
4.6667,0,5,5,2,1
5.0000,0,6,6,10,1
3.6667,0,6,6,8,1
2.0000,0,4,4,5,1
4.0000,0,6,6,11,1
4.3333,0,6,6,3,1
5.0000,0,5,5,9,1
4.6667,1,4,5,7,1
5.3333,0,3,3,4,1
3.6667,0,8,8,7,1
5.0000,0,15,15,12,1
4.3333,0,11,11,43,1
4.6667,0,12,12,17,1
4.6667,0,6,6,14,1
4.3333,0,6,6,16,1
3.6667,0,5,5,28,1
2.0000,0,6,6,14,1
4.3333,0,6,6,11,1
4.0000,0,5,5,8,1
4.6667,0,6,6,6,1
4.3333,0,6,6,8,1
4.3333,0,6,6,12,1
1.6667,2,4,6,9,1
4.0000,0,3,3,16,1
5.0000,0,12,12,17,1
4.6667,0,12,12,22,1
4.6667,0,12,12,8,1
4.3333,0,11,11,3,1
4.6667,0,7,7,7,1
4.3333,0,7,7,11,1
3.6667,0,7,7,12,1
4.6667,0,7,7,19,1
5.0000,0,7,7,10,1
4.3333,0,7,7,7,1
1.6667,0,6,6,12,1
4.6667,0,7,7,10,1
